2 -0.4223456914
4 -0.2793323628
6 -0.1918865482
8 -0.1245968163
10 -0.04546363088
12 -0.02385827473
14 0.04653977053
16 0.1033574951
18 0.1502700941
20 0.213341933
22 0.318090103


